Time (s)	Channel 0	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7
14.490000	-0.039267	-0.103833	0.119952	-0.202700	0.741580	0.029133	0.725824	0.196682
14.500000	-0.039267	-0.100613	0.115444	-0.208174	0.741580	0.032997	0.729044	0.197004
14.510000	-0.044741	-0.103511	0.119308	-0.198836	0.742868	0.029133	0.728078	0.201512
14.520000	-0.036047	-0.101901	0.123816	-0.199802	0.743190	0.029455	0.726790	0.196038
14.530000	-0.037335	-0.099969	0.123494	-0.200446	0.739326	0.028811	0.726790	0.198292
14.540000	-0.042487	-0.099969	0.122850	-0.194328	0.742224	0.030421	0.729688	0.202478
14.550000	-0.033793	-0.100935	0.121562	-0.200446	0.747698	0.035895	0.729044	0.200224
14.560000	-0.035081	-0.096427	0.120274	-0.197870	0.745444	0.037505	0.730976	0.197326
14.570000	-0.038623	-0.100935	0.124460	-0.200124	0.740292	0.030421	0.730332	0.200546
14.580000	-0.038623	-0.099003	0.120274	-0.198192	0.742546	0.030743	0.728078	0.202478
14.590000	-0.038301	-0.097715	0.120918	-0.197226	0.744156	0.030421	0.727756	0.202156
14.600000	-0.039589	-0.096105	0.125426	-0.198836	0.742224	0.030743	0.730654	0.206342
14.610000	-0.034759	-0.093851	0.120918	-0.200446	0.741580	0.030421	0.727112	0.199902
14.620000	-0.033149	-0.096749	0.124460	-0.199158	0.743512	0.030421	0.727434	0.198614
14.630000	-0.037013	-0.100935	0.120596	-0.197870	0.745122	0.030743	0.726468	0.202156
14.640000	-0.038623	-0.096749	0.123494	-0.194650	0.744478	0.030743	0.726468	0.200868
14.650000	-0.031217	-0.090953	0.127358	-0.195294	0.746732	0.033319	0.730332	0.200546
14.660000	-0.037979	-0.094495	0.127036	-0.195294	0.744478	0.030099	0.728078	0.202156
14.670000	-0.035725	-0.095461	0.122206	-0.201412	0.740936	0.031387	0.730332	0.196360
14.680000	-0.037335	-0.095461	0.123816	-0.194328	0.743834	0.030099	0.728078	0.199902
14.690000	-0.030573	-0.093207	0.120596	-0.206564	0.742868	0.033963	0.728400	0.195716
14.700000	-0.037013	-0.096749	0.124138	-0.200768	0.742546	0.032997	0.733552	0.202478
14.710000	-0.035081	-0.097715	0.120274	-0.197870	0.745122	0.031387	0.727756	0.198614
14.720000	-0.036691	-0.100613	0.125104	-0.196904	0.741580	0.027523	0.728078	0.201190
14.730000	-0.030895	-0.097071	0.118664	-0.202378	0.746410	0.039115	0.733230	0.195072
14.740000	-0.037013	-0.099325	0.126392	-0.198192	0.739648	0.029455	0.730654	0.199580
14.750000	-0.040877	-0.101579	0.125104	-0.196904	0.741580	0.030743	0.732586	0.200546
14.760000	-0.036369	-0.099003	0.124782	-0.202056	0.741258	0.036217	0.734840	0.197970
14.770000	-0.039589	-0.107375	0.125104	-0.197548	0.743834	0.032353	0.730654	0.196360
14.780000	-0.037657	-0.101257	0.125748	-0.200768	0.741580	0.033963	0.736450	0.196360
14.790000	-0.032505	-0.106087	0.118342	-0.203022	0.742546	0.032997	0.733874	0.195394
14.800000	-0.030895	-0.105765	0.123172	-0.196904	0.748020	0.036217	0.732586	0.193462
14.810000	-0.034115	-0.098037	0.122206	-0.198836	0.742546	0.033319	0.735484	0.200224
14.820000	-0.031217	-0.099003	0.121884	-0.197548	0.741902	0.030743	0.732264	0.198614
14.830000	-0.029607	-0.094495	0.120274	-0.199158	0.741580	0.035251	0.732264	0.192496
14.840000	-0.032505	-0.096749	0.122528	-0.198836	0.737394	0.028489	0.727756	0.195072
14.850000	-0.032183	-0.091597	0.126392	-0.194972	0.740292	0.035573	0.733552	0.194106
14.860000	-0.031217	-0.091597	0.127358	-0.195938	0.738360	0.032353	0.730010	0.189920
14.870000	-0.035403	-0.097393	0.129612	-0.196260	0.739970	0.035251	0.732908	0.189598
14.880000	-0.037657	-0.098037	0.128968	-0.195616	0.741580	0.036539	0.734840	0.193462
14.890000	-0.041521	-0.099003	0.132510	-0.197870	0.740292	0.034285	0.735484	0.193784
14.900000	-0.038945	-0.094495	0.133154	-0.199158	0.742546	0.037505	0.738382	0.192496
14.910000	-0.039267	-0.097715	0.128968	-0.204310	0.739648	0.034285	0.736450	0.190242
14.920000	-0.041521	-0.099647	0.127358	-0.203988	0.739004	0.032675	0.735806	0.191852
14.930000	-0.037979	-0.097715	0.123172	-0.209784	0.737716	0.033963	0.737416	0.191530
14.940000	-0.043453	-0.099003	0.127358	-0.206242	0.739970	0.033963	0.739026	0.195394
14.950000	-0.038945	-0.093851	0.131222	-0.202056	0.740292	0.033319	0.734518	0.189920
14.960000	-0.041199	-0.097071	0.123816	-0.207530	0.736428	0.033319	0.738382	0.194106
14.970000	-0.045385	-0.098359	0.126714	-0.206242	0.736750	0.035251	0.740636	0.195394
14.980000	-0.040555	-0.096105	0.122528	-0.206886	0.735462	0.032675	0.736772	0.191530
14.990000	-0.042487	-0.100613	0.120918	-0.208818	0.736428	0.032997	0.738704	0.192174
15.000000	-0.040555	-0.105765	0.119630	-0.208174	0.735784	0.032675	0.740958	0.195394
15.010000	-0.039911	-0.105765	0.120274	-0.208174	0.737716	0.033319	0.739670	0.192174
15.020000	-0.041199	-0.108019	0.118664	-0.211715	0.735462	0.033963	0.743534	0.193784
15.030000	-0.036691	-0.102223	0.116732	-0.213003	0.734496	0.032675	0.739026	0.191852
15.040000	-0.039589	-0.100291	0.118342	-0.215579	0.734496	0.038471	0.747076	0.191530
15.050000	-0.041843	-0.102223	0.120596	-0.206242	0.736750	0.034929	0.743212	0.193462
15.060000	-0.041843	-0.104799	0.111902	-0.208496	0.734174	0.031709	0.737738	0.191208
15.070000	-0.043131	-0.104477	0.112868	-0.211393	0.735784	0.037183	0.743856	0.195072
15.080000	-0.043453	-0.105765	0.113190	-0.202378	0.737716	0.030099	0.734196	0.192174
15.090000	-0.039911	-0.104155	0.110292	-0.215579	0.730954	0.034607	0.742246	0.192818
15.100000	-0.035725	-0.103511	0.112546	-0.209140	0.735140	0.032353	0.736772	0.190564
15.110000	-0.042809	-0.108341	0.107072	-0.212681	0.730954	0.031065	0.740636	0.196038
15.120000	-0.037335	-0.101901	0.110614	-0.216223	0.730310	0.032997	0.743212	0.193784
15.130000	-0.037657	-0.100613	0.113190	-0.214935	0.729988	0.031709	0.743856	0.194750
15.140000	-0.037335	-0.099003	0.112868	-0.212681	0.733852	0.038471	0.746110	0.192174
15.150000	-0.038301	-0.091275	0.116732	-0.213969	0.729344	0.033319	0.743856	0.192496
15.160000	-0.042165	-0.099003	0.109970	-0.210106	0.737394	0.039759	0.744822	0.190242
15.170000	-0.040555	-0.105765	0.109326	-0.216223	0.731920	0.032353	0.742890	0.195394
15.180000	-0.039267	-0.100935	0.109970	-0.213969	0.730310	0.032031	0.743212	0.192818
15.190000	-0.044741	-0.103833	0.112546	-0.212037	0.729022	0.032031	0.746110	0.197004
15.200000	-0.040555	-0.103511	0.114156	-0.216223	0.731598	0.031709	0.744822	0.194428
15.210000	-0.043131	-0.099969	0.117698	-0.210106	0.732886	0.034929	0.744178	0.189920
15.220000	-0.037013	-0.099969	0.111902	-0.217189	0.729988	0.033963	0.744500	0.190886
15.230000	-0.040233	-0.100291	0.110614	-0.215579	0.732886	0.039437	0.747398	0.190242
15.240000	-0.039267	-0.099647	0.115766	-0.214291	0.733530	0.034929	0.745788	0.190564
15.250000	-0.043453	-0.105765	0.110292	-0.209462	0.738682	0.037505	0.742568	0.190242
15.260000	-0.042487	-0.101257	0.109648	-0.212359	0.732242	0.031065	0.741280	0.191208
15.270000	-0.035081	-0.098681	0.111258	-0.220087	0.732564	0.038471	0.746432	0.187988
15.280000	-0.041521	-0.103189	0.111258	-0.214935	0.735462	0.040403	0.749008	0.190886
15.290000	-0.039589	-0.096749	0.117054	-0.212359	0.733530	0.038793	0.747076	0.187022
15.300000	-0.040555	-0.101901	0.113834	-0.217833	0.733208	0.037827	0.743534	0.188632
15.310000	-0.044097	-0.104799	0.118664	-0.212681	0.733852	0.034607	0.743212	0.187022
15.320000	-0.040555	-0.101901	0.118986	-0.214291	0.735140	0.038471	0.747076	0.187344
15.330000	-0.038301	-0.100935	0.112224	-0.216545	0.731920	0.036539	0.745788	0.185090
15.340000	-0.040233	-0.101579	0.118986	-0.215901	0.730954	0.037827	0.752550	0.191530
15.350000	-0.036047	-0.096749	0.117376	-0.213647	0.731276	0.035895	0.745144	0.186700
15.360000	-0.042165	-0.100613	0.117698	-0.209784	0.730954	0.033963	0.744178	0.188632
15.370000	-0.039267	-0.104799	0.114478	-0.214935	0.733208	0.036217	0.747398	0.187666
15.380000	-0.042165	-0.105765	0.113834	-0.217189	0.733208	0.038149	0.748364	0.187666
15.390000	-0.043131	-0.107053	0.119952	-0.215901	0.733852	0.037505	0.748686	0.189276
15.400000	-0.040877	-0.100935	0.118020	-0.214935	0.730310	0.035251	0.748042	0.186056
15.410000	-0.038945	-0.101257	0.118986	-0.216867	0.734174	0.041369	0.753516	0.184446
15.420000	-0.039911	-0.102223	0.119308	-0.210749	0.733852	0.034929	0.742246	0.184768
15.430000	-0.038623	-0.098037	0.117054	-0.209140	0.730954	0.035573	0.744178	0.183159
15.440000	-0.034759	-0.099647	0.114800	-0.209784	0.736106	0.040403	0.746110	0.184446
15.450000	-0.036691	-0.096105	0.116410	-0.211715	0.729988	0.038149	0.748686	0.187988
15.460000	-0.036047	-0.096749	0.114156	-0.213969	0.728056	0.036539	0.747398	0.186056
15.470000	-0.037013	-0.099003	0.114156	-0.213003	0.733208	0.038793	0.742890	0.181871
15.480000	-0.035725	-0.099325	0.114478	-0.208818	0.734174	0.037505	0.743856	0.182837
15.490000	-0.038301	-0.102867	0.120918	-0.211071	0.729666	0.035895	0.749008	0.187022
15.500000	-0.038623	-0.093529	0.122850	-0.212037	0.729666	0.037827	0.749974	0.185412
15.510000	-0.037657	-0.093529	0.125426	-0.214613	0.727091	0.035573	0.750940	0.184768
15.520000	-0.035081	-0.100291	0.118342	-0.215579	0.734496	0.043623	0.751906	0.181871
15.530000	-0.035403	-0.096427	0.123494	-0.209784	0.734496	0.037827	0.747076	0.182193
15.540000	-0.033471	-0.098681	0.123816	-0.214613	0.730954	0.036217	0.747720	0.180583
15.550000	-0.030573	-0.095783	0.119952	-0.213969	0.732242	0.037505	0.748364	0.180905
15.560000	-0.038945	-0.101579	0.122850	-0.210106	0.735140	0.038471	0.749008	0.180905
15.570000	-0.037979	-0.104477	0.120596	-0.209784	0.735462	0.042979	0.750940	0.180905
15.580000	-0.037657	-0.094173	0.123816	-0.209784	0.730632	0.041691	0.753516	0.179617
15.590000	-0.037013	-0.102545	0.124782	-0.210427	0.730310	0.036861	0.747398	0.179295
15.600000	-0.037335	-0.102223	0.126070	-0.212359	0.730632	0.040403	0.750618	0.175109
15.610000	-0.045063	-0.110917	0.115122	-0.225883	0.723871	0.037183	0.750618	0.176719
15.620000	-0.044419	-0.103511	0.128646	-0.211071	0.731276	0.040403	0.749974	0.177363
15.630000	-0.044419	-0.108663	0.122850	-0.211715	0.733852	0.043301	0.751906	0.175753
15.640000	-0.040877	-0.105121	0.124138	-0.215257	0.729988	0.041369	0.752872	0.175431
15.650000	-0.037013	-0.105765	0.121884	-0.212681	0.733852	0.044267	0.753516	0.175431
15.660000	-0.041199	-0.104799	0.125104	-0.207852	0.731920	0.042013	0.753838	0.177363
15.670000	-0.037979	-0.108985	0.118020	-0.213969	0.732564	0.045877	0.754804	0.175431
15.680000	-0.037657	-0.106731	0.122528	-0.211393	0.728056	0.038793	0.751906	0.177041
15.690000	-0.037979	-0.107053	0.123816	-0.207530	0.729988	0.041047	0.754160	0.176719
15.700000	-0.032505	-0.105443	0.122528	-0.209462	0.733208	0.043945	0.750940	0.171889
15.710000	-0.032505	-0.103189	0.128968	-0.207530	0.726447	0.036539	0.752228	0.173821
15.720000	-0.037979	-0.107375	0.125426	-0.206564	0.731276	0.042657	0.756414	0.178329
15.730000	-0.033471	-0.107375	0.117054	-0.207530	0.730954	0.043301	0.754482	0.177685
15.740000	-0.031217	-0.105121	0.120274	-0.216545	0.728700	0.047165	0.758990	0.174787
15.750000	-0.033471	-0.106731	0.126392	-0.209140	0.729344	0.040081	0.752872	0.171245
15.760000	-0.032827	-0.102223	0.130256	-0.202056	0.735784	0.044589	0.756736	0.176397
15.770000	-0.038623	-0.107375	0.125104	-0.209462	0.729988	0.042335	0.755770	0.171567
15.780000	-0.037657	-0.109629	0.125748	-0.211393	0.731276	0.043945	0.755126	0.172855
15.790000	-0.037979	-0.109307	0.128324	-0.207852	0.727734	0.038149	0.751584	0.172855
15.800000	-0.037979	-0.105765	0.128968	-0.208174	0.730954	0.044589	0.757380	0.170601
15.810000	-0.040233	-0.110917	0.127680	-0.208174	0.732242	0.044911	0.757058	0.173499
15.820000	-0.036369	-0.103511	0.130900	-0.211715	0.727412	0.042979	0.757058	0.169313
15.830000	-0.036369	-0.107053	0.128324	-0.204954	0.733208	0.042335	0.751906	0.169313
15.840000	-0.038623	-0.104155	0.128968	-0.214613	0.723549	0.042335	0.760278	0.173499
15.850000	-0.040555	-0.112527	0.127358	-0.209462	0.733852	0.046199	0.757702	0.172533
15.860000	-0.039911	-0.103833	0.131866	-0.207530	0.730310	0.042657	0.755126	0.170923
15.870000	-0.035403	-0.108341	0.131222	-0.206886	0.735140	0.044267	0.753194	0.166737
15.880000	-0.040877	-0.104477	0.129934	-0.210749	0.728056	0.042657	0.758024	0.170923
15.890000	-0.041521	-0.104477	0.140238	-0.206242	0.732886	0.044267	0.756414	0.167059
15.900000	-0.038301	-0.106409	0.127680	-0.208496	0.731598	0.042979	0.754804	0.170279
15.910000	-0.032183	-0.098037	0.134764	-0.205920	0.737716	0.051673	0.758346	0.166093
15.920000	-0.032505	-0.100935	0.131866	-0.215579	0.733530	0.048775	0.761244	0.165449
15.930000	-0.039589	-0.109951	0.126714	-0.212359	0.730954	0.045555	0.757058	0.167059
15.940000	-0.039589	-0.107375	0.128968	-0.216223	0.730954	0.047487	0.759634	0.165771
15.950000	-0.043131	-0.109951	0.132188	-0.211393	0.731276	0.044589	0.758346	0.166415
15.960000	-0.043131	-0.110273	0.131222	-0.213647	0.728378	0.046843	0.762532	0.167381
15.970000	-0.043775	-0.112205	0.129934	-0.216545	0.726769	0.043301	0.760922	0.167059
15.980000	-0.048283	-0.109307	0.130256	-0.218155	0.723227	0.044267	0.765430	0.169313
15.990000	-0.044741	-0.113493	0.133798	-0.217833	0.725159	0.042335	0.765430	0.171889
16.000000	-0.041521	-0.108985	0.125426	-0.219765	0.723549	0.043623	0.764142	0.168669
16.010000	-0.038301	-0.105765	0.132832	-0.211071	0.729022	0.045877	0.761566	0.161585
16.020000	-0.040555	-0.108341	0.128002	-0.219443	0.725803	0.043945	0.759956	0.162229
16.030000	-0.045707	-0.113171	0.127680	-0.217511	0.727734	0.046843	0.763820	0.163839
16.040000	-0.046995	-0.119611	0.128968	-0.218155	0.728056	0.048775	0.768327	0.164483
16.050000	-0.042487	-0.119611	0.122206	-0.219765	0.730954	0.050707	0.766717	0.162873
16.060000	-0.045063	-0.120577	0.129612	-0.217511	0.729666	0.049741	0.769615	0.162229
16.070000	-0.043775	-0.122509	0.121240	-0.220087	0.729022	0.050707	0.766717	0.162873
16.080000	-0.049893	-0.119933	0.126070	-0.211393	0.727412	0.046199	0.763498	0.161263
16.090000	-0.042165	-0.116713	0.124782	-0.215901	0.726125	0.046521	0.763820	0.162551
16.100000	-0.043453	-0.114781	0.119952	-0.217511	0.720329	0.047487	0.764786	0.161263
16.110000	-0.042165	-0.116391	0.121240	-0.215579	0.723549	0.048453	0.763498	0.162551
16.120000	-0.042487	-0.115425	0.118986	-0.215579	0.724193	0.046843	0.760922	0.159009
16.130000	-0.042165	-0.109951	0.127036	-0.211715	0.725481	0.046521	0.762210	0.162229
16.140000	-0.035725	-0.111239	0.125426	-0.212681	0.725803	0.043623	0.756092	0.160619
16.150000	-0.037013	-0.108341	0.123172	-0.213647	0.724837	0.044267	0.759956	0.161907
16.160000	-0.039911	-0.113493	0.118986	-0.220087	0.727412	0.048131	0.765430	0.167703
16.170000	-0.038945	-0.109951	0.121884	-0.215579	0.730954	0.050063	0.766074	0.168669
16.180000	-0.040555	-0.106731	0.129934	-0.213325	0.730632	0.043623	0.761566	0.166737
16.190000	-0.036369	-0.105121	0.133476	-0.214613	0.726769	0.039437	0.760600	0.168669
16.200000	-0.037979	-0.105765	0.129612	-0.216545	0.730954	0.044267	0.759956	0.162873
16.210000	-0.037335	-0.101901	0.133798	-0.218477	0.729666	0.046521	0.763176	0.163195
16.220000	-0.037013	-0.100935	0.132832	-0.216223	0.731276	0.047165	0.761566	0.161263
16.230000	-0.040233	-0.107697	0.130578	-0.213647	0.731276	0.047809	0.762532	0.162229
16.240000	-0.041521	-0.111561	0.126070	-0.218477	0.728700	0.048131	0.762532	0.163517
16.250000	-0.039911	-0.107697	0.124460	-0.214291	0.729344	0.045233	0.758990	0.162873
16.260000	-0.038945	-0.105765	0.126070	-0.220087	0.727412	0.046521	0.761566	0.161585
16.270000	-0.046995	-0.105765	0.131222	-0.212037	0.728700	0.047487	0.763498	0.164161
16.280000	-0.038945	-0.104799	0.126714	-0.220731	0.727091	0.047165	0.761566	0.160619
16.290000	-0.040555	-0.104155	0.136052	-0.210749	0.729988	0.044267	0.758990	0.159653
16.300000	-0.042487	-0.108341	0.130578	-0.217833	0.729988	0.050707	0.766396	0.162551
16.310000	-0.043131	-0.110917	0.130578	-0.217833	0.726447	0.045233	0.758346	0.158687
16.320000	-0.045063	-0.109629	0.136374	-0.212681	0.731598	0.050707	0.766074	0.162229
16.330000	-0.036047	-0.106087	0.131544	-0.219765	0.730954	0.052317	0.764142	0.158043
16.340000	-0.040877	-0.106731	0.135086	-0.211071	0.729988	0.046199	0.762854	0.162551
16.350000	-0.036047	-0.104799	0.131544	-0.219765	0.729022	0.051351	0.765752	0.159331
16.360000	-0.042809	-0.107375	0.137662	-0.211393	0.729666	0.044911	0.762210	0.163195
16.370000	-0.039589	-0.102545	0.136696	-0.211393	0.731598	0.050707	0.763176	0.160619
16.380000	-0.036369	-0.104799	0.134120	-0.211071	0.728378	0.044911	0.759312	0.159009
16.390000	-0.042487	-0.107697	0.139272	-0.209784	0.731598	0.049097	0.763498	0.160297
16.400000	-0.036691	-0.104477	0.138628	-0.210106	0.731920	0.046521	0.760278	0.160619
16.410000	-0.042809	-0.109951	0.135730	-0.207208	0.732564	0.050707	0.761888	0.160297
16.420000	-0.038945	-0.106731	0.138306	-0.212037	0.728700	0.046843	0.762854	0.160619
16.430000	-0.038623	-0.103189	0.144423	-0.213325	0.726769	0.046199	0.763820	0.159975
16.440000	-0.043775	-0.108985	0.139916	-0.210106	0.732886	0.052961	0.766074	0.161585
16.450000	-0.042487	-0.104477	0.142813	-0.207852	0.732564	0.051029	0.765430	0.159653
16.460000	-0.046029	-0.109951	0.136374	-0.211071	0.732242	0.054571	0.768971	0.160941
16.470000	-0.038623	-0.103511	0.144745	-0.208174	0.730310	0.050385	0.765430	0.157077
16.480000	-0.035081	-0.105443	0.137340	-0.209462	0.730954	0.045877	0.757058	0.154501
16.490000	-0.040555	-0.110273	0.136374	-0.209462	0.731920	0.049097	0.764142	0.161263
16.500000	-0.032183	-0.103511	0.140238	-0.210749	0.731598	0.051673	0.763820	0.155467
16.510000	-0.040877	-0.111883	0.134764	-0.206564	0.731920	0.047165	0.761244	0.159331
16.520000	-0.033471	-0.109629	0.133798	-0.209462	0.733530	0.051029	0.761888	0.156433
16.530000	-0.036047	-0.108019	0.137018	-0.210427	0.729666	0.047165	0.761888	0.156755
16.540000	-0.037335	-0.109307	0.142491	-0.207530	0.729344	0.048453	0.764142	0.157399
16.550000	-0.036691	-0.108663	0.134442	-0.210106	0.732242	0.051029	0.761244	0.154501
16.560000	-0.041521	-0.114459	0.134120	-0.209784	0.729344	0.050063	0.764464	0.157077
16.570000	-0.036691	-0.115103	0.134442	-0.213325	0.726125	0.044911	0.762854	0.158043
16.580000	-0.043775	-0.118645	0.134442	-0.202378	0.735462	0.051029	0.762532	0.155145
16.590000	-0.041521	-0.114137	0.133476	-0.212359	0.730954	0.053927	0.768971	0.155467
16.600000	-0.039267	-0.117357	0.132832	-0.213969	0.724193	0.046199	0.766717	0.160619
16.610000	-0.039589	-0.115425	0.133154	-0.217833	0.727091	0.051673	0.765108	0.152247
16.620000	-0.038301	-0.111883	0.135408	-0.212681	0.729022	0.051673	0.767683	0.155145
16.630000	-0.037979	-0.114459	0.128324	-0.213969	0.728700	0.054893	0.768971	0.155467
16.640000	-0.036047	-0.114459	0.135408	-0.214935	0.726447	0.048775	0.767039	0.156755
16.650000	-0.039589	-0.112205	0.130900	-0.213325	0.725803	0.051029	0.768327	0.156111
16.660000	-0.033471	-0.109629	0.133798	-0.216545	0.727091	0.051995	0.768971	0.151603
16.670000	-0.035725	-0.110917	0.130578	-0.216545	0.724515	0.050707	0.771547	0.157721
16.680000	-0.037013	-0.107053	0.133798	-0.216223	0.726125	0.050707	0.771547	0.157399
16.690000	-0.034759	-0.112849	0.125104	-0.217833	0.729344	0.051995	0.767683	0.152891
16.700000	-0.046995	-0.116069	0.127358	-0.217511	0.726447	0.049741	0.769293	0.156111
16.710000	-0.040233	-0.115747	0.129290	-0.223307	0.723549	0.050707	0.768649	0.152569
16.720000	-0.045385	-0.117357	0.128324	-0.221053	0.720973	0.050063	0.771869	0.151925
16.730000	-0.049893	-0.119611	0.128324	-0.215901	0.725803	0.053605	0.773157	0.154501
16.740000	-0.045063	-0.121543	0.126714	-0.216545	0.722583	0.047487	0.768649	0.156111
16.750000	-0.048927	-0.116069	0.129934	-0.208496	0.729022	0.057469	0.777343	0.156111
16.760000	-0.046995	-0.120577	0.124782	-0.215579	0.727091	0.050385	0.765108	0.150959
16.770000	-0.048283	-0.116713	0.126392	-0.215257	0.723871	0.048775	0.767361	0.154179
16.780000	-0.050859	-0.115103	0.134120	-0.215579	0.720007	0.046199	0.769615	0.154179
16.790000	-0.046351	-0.113171	0.131544	-0.219121	0.724515	0.048131	0.765752	0.151925
16.800000	-0.048927	-0.111561	0.128646	-0.215579	0.721939	0.047487	0.768327	0.154823
16.810000	-0.049249	-0.118967	0.128002	-0.223951	0.722905	0.051351	0.769937	0.155467
16.820000	-0.049571	-0.113815	0.128968	-0.219765	0.721617	0.048775	0.769937	0.156433
16.830000	-0.050215	-0.115425	0.135408	-0.218155	0.725159	0.043945	0.767361	0.158043
16.840000	-0.047961	-0.116713	0.127680	-0.222341	0.729988	0.054249	0.774445	0.158043
16.850000	-0.045063	-0.112849	0.126070	-0.218155	0.729344	0.047809	0.766396	0.155467
16.860000	-0.044741	-0.111561	0.126392	-0.218477	0.729022	0.050385	0.769293	0.161263
16.870000	-0.040233	-0.102223	0.123494	-0.217189	0.726447	0.051673	0.769937	0.160619
16.880000	-0.037657	-0.103189	0.123816	-0.214935	0.728378	0.051029	0.764464	0.158043
16.890000	-0.046029	-0.105121	0.124460	-0.214613	0.722905	0.049741	0.769293	0.164805
16.900000	-0.044097	-0.102545	0.130900	-0.210427	0.720973	0.043301	0.761888	0.159653
16.910000	-0.041843	-0.100291	0.130256	-0.215901	0.720007	0.043623	0.762854	0.160619
16.920000	-0.043453	-0.102867	0.128002	-0.211071	0.726769	0.050385	0.766717	0.160297
16.930000	-0.045063	-0.104799	0.128968	-0.218799	0.723227	0.046199	0.765752	0.163839
16.940000	-0.046673	-0.109951	0.123816	-0.215901	0.726125	0.044589	0.761244	0.162873
16.950000	-0.045707	-0.105765	0.135408	-0.210749	0.730310	0.047487	0.766396	0.164483
16.960000	-0.041843	-0.101579	0.132188	-0.214613	0.727091	0.046521	0.765108	0.162551
16.970000	-0.039267	-0.103833	0.126714	-0.215901	0.732886	0.053283	0.768005	0.162551
16.980000	-0.040233	-0.096105	0.137662	-0.214613	0.729344	0.046843	0.765108	0.162551
16.990000	-0.041199	-0.094495	0.130900	-0.216545	0.727091	0.047165	0.766074	0.164161
17.000000	-0.044741	-0.097393	0.128646	-0.221053	0.725159	0.044267	0.763498	0.159653
17.010000	-0.042487	-0.091275	0.134764	-0.220409	0.722583	0.044267	0.766074	0.163517
17.020000	-0.039589	-0.090953	0.128002	-0.216545	0.725803	0.045555	0.763176	0.163195
17.030000	-0.044097	-0.097715	0.125748	-0.221375	0.723227	0.044267	0.765108	0.167059
17.040000	-0.041521	-0.097715	0.122850	-0.221375	0.724837	0.045877	0.762854	0.166093
17.050000	-0.042487	-0.100291	0.124138	-0.220409	0.726447	0.045877	0.764464	0.165771
17.060000	-0.039267	-0.096105	0.119308	-0.223307	0.725803	0.051029	0.767683	0.162551
17.070000	-0.039267	-0.099325	0.123494	-0.219765	0.724515	0.045555	0.763820	0.163195
17.080000	-0.040233	-0.102867	0.126392	-0.218477	0.728056	0.048131	0.765430	0.165127
17.090000	-0.042809	-0.102867	0.121884	-0.213003	0.729344	0.049741	0.764464	0.163195
17.100000	-0.040877	-0.104799	0.124138	-0.216223	0.726125	0.044589	0.764142	0.166415
17.110000	-0.040555	-0.107053	0.121562	-0.215579	0.727091	0.044911	0.764142	0.167381
17.120000	-0.035725	-0.103189	0.121562	-0.218155	0.722261	0.043945	0.762854	0.167381
17.130000	-0.037979	-0.107053	0.115122	-0.215901	0.724515	0.043945	0.760278	0.164805
17.140000	-0.035403	-0.104477	0.118986	-0.213969	0.727091	0.047165	0.766396	0.170923
17.150000	-0.034759	-0.104477	0.122850	-0.211071	0.726769	0.043301	0.759956	0.164805
17.160000	-0.033793	-0.099325	0.124460	-0.209462	0.725481	0.042657	0.760278	0.166415
17.170000	-0.025743	-0.089021	0.129290	-0.208174	0.727091	0.044267	0.760600	0.164161
17.180000	-0.031217	-0.099647	0.121884	-0.213647	0.723871	0.043945	0.762532	0.169957
17.190000	-0.031861	-0.100613	0.122850	-0.210427	0.725803	0.040403	0.756414	0.168669
17.200000	-0.042809	-0.105443	0.123494	-0.204632	0.727091	0.041691	0.761244	0.171567
17.210000	-0.035725	-0.105121	0.128324	-0.210749	0.729022	0.043623	0.757702	0.166737
17.220000	-0.038945	-0.103189	0.126714	-0.214613	0.726125	0.048775	0.766717	0.169957
17.230000	-0.038945	-0.096427	0.135086	-0.205920	0.726769	0.043945	0.763820	0.168669
17.240000	-0.034437	-0.105765	0.121884	-0.210106	0.730954	0.047487	0.758990	0.167381
17.250000	-0.033149	-0.099647	0.127358	-0.210106	0.727091	0.044589	0.762532	0.168669
17.260000	-0.035403	-0.105765	0.124782	-0.210749	0.727412	0.045233	0.763820	0.171567
17.270000	-0.033471	-0.100935	0.124138	-0.206886	0.729666	0.044911	0.760278	0.166093
17.280000	-0.033149	-0.102223	0.123494	-0.208818	0.729022	0.043945	0.760922	0.169957
17.290000	-0.029607	-0.102867	0.121240	-0.213325	0.723549	0.040403	0.758990	0.170279
17.300000	-0.028963	-0.097715	0.113512	-0.212359	0.726125	0.042657	0.756414	0.167059
17.310000	-0.031861	-0.102867	0.120596	-0.211071	0.729344	0.042979	0.760278	0.171889
17.320000	-0.034759	-0.100291	0.123816	-0.202056	0.732886	0.045555	0.761566	0.172211
17.330000	-0.036047	-0.108019	0.118664	-0.209140	0.729666	0.045555	0.759956	0.168025
17.340000	-0.036047	-0.104477	0.120274	-0.208818	0.728378	0.046521	0.763176	0.167381
17.350000	-0.035725	-0.102867	0.118664	-0.211715	0.727091	0.044589	0.762210	0.168991
17.360000	-0.035403	-0.106731	0.120596	-0.216545	0.725803	0.045233	0.763820	0.171567
17.370000	-0.036369	-0.105121	0.115766	-0.211071	0.725159	0.042335	0.762532	0.172855
17.380000	-0.034437	-0.106409	0.117698	-0.213647	0.729988	0.045877	0.761566	0.169957
