Time,COG_X,COG_Y,COG_Z,R.Ankle_X,R.Ankle_Y,R.Ankle_Z,L.Ankle_X,L.Ankle_Y,L.Ankle_Z
51.99,0.214388,0.950227,0.00203,0.14972,0.070393,0.116021,0.160507,0.068488,-0.112787
52,0.214382,0.950226,0.00202,0.149721,0.070392,0.116022,0.160507,0.068487,-0.112787
52.01,0.214376,0.950224,0.00201,0.14972,0.070393,0.116024,0.160508,0.068486,-0.112786
52.02,0.21437,0.950222,0.001999,0.149719,0.070394,0.116025,0.160507,0.068484,-0.112784
52.03,0.214363,0.950221,0.001987,0.149718,0.070395,0.116025,0.160506,0.068482,-0.112783
52.04,0.214355,0.950221,0.001973,0.149717,0.070396,0.116024,0.160503,0.06848,-0.112784
52.05,0.214345,0.950222,0.001959,0.149717,0.070397,0.116023,0.1605,0.06848,-0.112786
52.06,0.214333,0.950224,0.001946,0.149716,0.070397,0.116021,0.160497,0.06848,-0.112789
52.07,0.214321,0.950227,0.001933,0.149716,0.070396,0.116019,0.160495,0.06848,-0.112791
52.08,0.214307,0.950229,0.00192,0.149715,0.070396,0.116018,0.160494,0.068479,-0.112793
52.09,0.214293,0.950231,0.001909,0.149713,0.070396,0.116016,0.160494,0.068479,-0.112794
52.1,0.214279,0.950233,0.001897,0.149711,0.070396,0.116015,0.160495,0.068478,-0.112796
52.11,0.214267,0.950235,0.001885,0.149709,0.070397,0.116014,0.160496,0.068478,-0.112799
52.12,0.214256,0.950236,0.001873,0.149707,0.070398,0.116013,0.160496,0.068477,-0.112802
52.13,0.214247,0.950237,0.001862,0.149705,0.070399,0.116012,0.160495,0.068476,-0.112805
52.14,0.21424,0.950237,0.001852,0.149704,0.0704,0.116011,0.160494,0.068475,-0.112808
52.15,0.214236,0.950236,0.001845,0.149703,0.070401,0.116011,0.160492,0.068474,-0.112811
52.16,0.214232,0.950233,0.001838,0.149704,0.070402,0.116011,0.16049,0.068473,-0.112812
52.17,0.21423,0.950229,0.001833,0.149705,0.070402,0.11601,0.16049,0.068471,-0.112813
52.18,0.214227,0.950223,0.001827,0.149707,0.070402,0.116009,0.16049,0.068471,-0.112813
52.19,0.214223,0.950217,0.001819,0.149708,0.070402,0.116007,0.16049,0.06847,-0.112812
52.2,0.214219,0.950211,0.001811,0.149708,0.070402,0.116005,0.16049,0.068469,-0.112811
52.21,0.214214,0.950206,0.001802,0.149707,0.070401,0.116003,0.16049,0.068468,-0.112811
52.22,0.214208,0.950201,0.001792,0.149706,0.0704,0.116002,0.160488,0.068468,-0.11281
52.23,0.214203,0.950199,0.001782,0.149703,0.070399,0.116002,0.160486,0.068467,-0.112811
52.24,0.214198,0.950199,0.00177,0.149702,0.070398,0.116004,0.160484,0.068466,-0.112813
52.25,0.214192,0.950203,0.001756,0.149702,0.070398,0.116008,0.160483,0.068467,-0.112816
52.26,0.214185,0.950208,0.001741,0.149702,0.070397,0.116012,0.160482,0.068467,-0.112819
52.27,0.214179,0.950213,0.001724,0.149704,0.070398,0.116016,0.160482,0.068468,-0.11282
52.28,0.214174,0.950217,0.001708,0.149707,0.070399,0.116019,0.160482,0.068469,-0.112821
52.29,0.214171,0.950219,0.001692,0.149709,0.0704,0.11602,0.160482,0.068469,-0.11282
52.3,0.21417,0.950219,0.001678,0.149712,0.0704,0.11602,0.160483,0.068469,-0.11282
52.31,0.214172,0.950215,0.001665,0.149713,0.0704,0.116018,0.160483,0.068468,-0.112819
52.32,0.214176,0.950211,0.001651,0.149713,0.0704,0.116016,0.160483,0.068468,-0.11282
52.33,0.21418,0.950206,0.001638,0.149713,0.0704,0.116014,0.160484,0.068468,-0.112821
52.34,0.214184,0.950202,0.001624,0.149711,0.0704,0.116013,0.160484,0.068469,-0.112824
52.35,0.214188,0.9502,0.00161,0.149709,0.070401,0.116011,0.160486,0.068469,-0.112827
52.36,0.214189,0.950198,0.001597,0.149708,0.070403,0.116009,0.160487,0.068469,-0.11283
52.37,0.21419,0.950199,0.001583,0.149707,0.070406,0.116006,0.160489,0.068469,-0.112832
52.38,0.214189,0.950201,0.001571,0.149708,0.070408,0.116003,0.16049,0.068468,-0.112833
52.39,0.214188,0.950204,0.001559,0.149709,0.07041,0.116,0.160492,0.068468,-0.112834
52.4,0.214188,0.950207,0.001546,0.14971,0.070412,0.115998,0.160493,0.068468,-0.112835
52.41,0.214188,0.950211,0.001533,0.149711,0.070413,0.115996,0.160493,0.068469,-0.112836
52.42,0.214188,0.950213,0.00152,0.149712,0.070414,0.115994,0.160493,0.068469,-0.112838
52.43,0.214186,0.950213,0.001507,0.149713,0.070416,0.115993,0.160491,0.068468,-0.11284
52.44,0.214184,0.950212,0.001494,0.149713,0.070418,0.115991,0.16049,0.068467,-0.112842
52.45,0.214179,0.950209,0.00148,0.149712,0.070419,0.115989,0.160487,0.068464,-0.112844
52.46,0.214173,0.950205,0.001467,0.14971,0.07042,0.115986,0.160485,0.068462,-0.112846
52.47,0.214166,0.950201,0.001453,0.149708,0.07042,0.115984,0.160481,0.06846,-0.112848
52.48,0.214158,0.950198,0.001439,0.149705,0.07042,0.115982,0.160477,0.068459,-0.11285
52.49,0.214151,0.950195,0.001426,0.149703,0.070421,0.11598,0.160473,0.068459,-0.112851
52.5,0.214144,0.950193,0.001413,0.149703,0.070422,0.115979,0.160469,0.068459,-0.112854
52.51,0.214138,0.950191,0.001401,0.149703,0.070424,0.115979,0.160465,0.06846,-0.112857
52.52,0.214132,0.95019,0.00139,0.149705,0.070426,0.115979,0.160463,0.06846,-0.11286
52.53,0.214128,0.95019,0.001379,0.149707,0.070428,0.115979,0.160463,0.068461,-0.112863
52.54,0.214122,0.95019,0.001369,0.14971,0.07043,0.115979,0.160462,0.068461,-0.112866
52.55,0.214116,0.95019,0.001359,0.149712,0.07043,0.115978,0.160462,0.06846,-0.112869
52.56,0.214109,0.950189,0.00135,0.149712,0.07043,0.115978,0.16046,0.068459,-0.112872
52.57,0.214102,0.950189,0.00134,0.149713,0.070429,0.115977,0.160458,0.068458,-0.112875
52.58,0.214094,0.95019,0.001331,0.149713,0.070427,0.115975,0.160455,0.068458,-0.112878
52.59,0.214088,0.950191,0.001323,0.149714,0.070425,0.115973,0.160452,0.068458,-0.112882
52.6,0.214081,0.950194,0.001316,0.149715,0.070424,0.115972,0.16045,0.068458,-0.112885
52.61,0.214075,0.950197,0.00131,0.149715,0.070424,0.115972,0.160449,0.068459,-0.112888
52.62,0.21407,0.950199,0.001306,0.149715,0.070423,0.115972,0.160449,0.06846,-0.11289
52.63,0.214065,0.950201,0.001303,0.149715,0.070423,0.115973,0.16045,0.068459,-0.112891
52.64,0.21406,0.9502,0.001302,0.149715,0.070422,0.115974,0.16045,0.068458,-0.112891
52.65,0.214056,0.950197,0.001303,0.149715,0.070422,0.115974,0.16045,0.068457,-0.112891
52.66,0.214052,0.950193,0.001305,0.149715,0.070422,0.115973,0.16045,0.068455,-0.11289
52.67,0.214048,0.950189,0.001308,0.149716,0.070422,0.115972,0.16045,0.068455,-0.11289
52.68,0.214045,0.950187,0.001311,0.149714,0.070423,0.11597,0.16045,0.068456,-0.112889
52.69,0.214041,0.950186,0.001314,0.149711,0.070423,0.11597,0.16045,0.068458,-0.112889
52.7,0.214036,0.950188,0.001317,0.149708,0.070424,0.11597,0.160449,0.068459,-0.112889
52.71,0.21403,0.950192,0.00132,0.149703,0.070423,0.11597,0.16045,0.06846,-0.11289
52.72,0.214021,0.950197,0.001324,0.1497,0.070422,0.11597,0.160451,0.068461,-0.112892
52.73,0.214011,0.950202,0.001329,0.149698,0.070421,0.11597,0.160452,0.068461,-0.112895
52.74,0.213999,0.950206,0.001335,0.149697,0.07042,0.11597,0.160452,0.06846,-0.112897
52.75,0.213986,0.95021,0.001343,0.149697,0.07042,0.11597,0.160453,0.06846,-0.112898
52.76,0.213974,0.950214,0.001351,0.149696,0.070419,0.11597,0.160453,0.06846,-0.112898
52.77,0.213961,0.950218,0.001361,0.149695,0.07042,0.115971,0.160452,0.06846,-0.112897
52.78,0.21395,0.950223,0.00137,0.149693,0.07042,0.115973,0.16045,0.068459,-0.112894
52.79,0.213939,0.950229,0.001379,0.149691,0.07042,0.115976,0.160448,0.068459,-0.112893
52.8,0.213929,0.950235,0.001388,0.14969,0.070421,0.11598,0.160447,0.06846,-0.112892
52.81,0.21392,0.95024,0.001396,0.149689,0.070421,0.115984,0.160447,0.068461,-0.112891
52.82,0.21391,0.950245,0.001404,0.14969,0.070421,0.115987,0.160447,0.068462,-0.112892
52.83,0.2139,0.950248,0.001412,0.149693,0.07042,0.11599,0.160448,0.068463,-0.112892
52.84,0.213891,0.95025,0.001421,0.149695,0.070418,0.115992,0.160449,0.068464,-0.112891
52.85,0.213882,0.95025,0.00143,0.149697,0.070416,0.115993,0.16045,0.068465,-0.112891
52.86,0.213873,0.950249,0.001438,0.149699,0.070414,0.115994,0.160451,0.068465,-0.11289
52.87,0.213865,0.950248,0.001446,0.149699,0.070413,0.115995,0.160451,0.068465,-0.11289
52.88,0.213858,0.950247,0.001453,0.149699,0.070412,0.115996,0.16045,0.068465,-0.11289
52.89,0.213852,0.950245,0.00146,0.149699,0.070412,0.115998,0.160449,0.068466,-0.11289
52.9,0.21385,0.950244,0.001467,0.149699,0.070411,0.115999,0.160449,0.068467,-0.112889
52.91,0.213851,0.950243,0.001477,0.1497,0.070411,0.116,0.160448,0.068468,-0.112887
52.92,0.213854,0.950243,0.001488,0.1497,0.070411,0.116002,0.160449,0.068469,-0.112884
52.93,0.21386,0.950242,0.001501,0.1497,0.07041,0.116004,0.160451,0.068471,-0.11288
52.94,0.213865,0.950241,0.001515,0.1497,0.07041,0.116007,0.160454,0.068472,-0.112876
52.95,0.213869,0.95024,0.001529,0.1497,0.07041,0.116009,0.160457,0.068473,-0.112874
52.96,0.21387,0.950238,0.001542,0.149699,0.07041,0.11601,0.160459,0.068473,-0.112872
52.97,0.213868,0.950237,0.001554,0.1497,0.070409,0.116011,0.16046,0.068473,-0.112872
52.98,0.213864,0.950236,0.001566,0.1497,0.070407,0.11601,0.160461,0.068472,-0.112872
52.99,0.213859,0.950237,0.001577,0.149702,0.070404,0.11601,0.160461,0.068472,-0.112872
53,0.213853,0.950238,0.001588,0.149703,0.0704,0.116009,0.160461,0.068472,-0.112872
53.01,0.213847,0.950241,0.001598,0.149705,0.070396,0.11601,0.160461,0.068472,-0.112871
53.02,0.213841,0.950245,0.001607,0.149706,0.070393,0.116013,0.160461,0.068473,-0.112869
53.03,0.213835,0.95025,0.001616,0.149707,0.07039,0.116017,0.160462,0.068473,-0.112866
53.04,0.213829,0.950255,0.001624,0.149707,0.070388,0.116022,0.160463,0.068474,-0.112864
53.05,0.213822,0.950259,0.001633,0.149707,0.070387,0.116027,0.160463,0.068473,-0.112862
53.06,0.213815,0.950262,0.001641,0.149707,0.070386,0.116033,0.160463,0.068473,-0.11286
53.07,0.213808,0.950265,0.001648,0.149708,0.070385,0.116038,0.160463,0.068472,-0.112858
53.08,0.213799,0.950267,0.001656,0.149709,0.070383,0.116042,0.160462,0.068471,-0.112856
53.09,0.213789,0.950268,0.001662,0.149709,0.070381,0.116045,0.160461,0.068472,-0.112853
53.1,0.213777,0.950269,0.001668,0.149709,0.070379,0.116047,0.160459,0.068473,-0.112851
53.11,0.213767,0.950271,0.001674,0.149708,0.070378,0.116048,0.160457,0.068475,-0.11285
53.12,0.213758,0.950274,0.00168,0.149707,0.070377,0.116048,0.160457,0.068478,-0.11285
53.13,0.213752,0.950277,0.001686,0.149707,0.070377,0.116049,0.160457,0.068481,-0.11285
53.14,0.213749,0.95028,0.001692,0.149707,0.070376,0.11605,0.160458,0.068483,-0.11285
53.15,0.213748,0.950283,0.001698,0.149707,0.070376,0.116052,0.16046,0.068484,-0.112851
53.16,0.213749,0.950286,0.001703,0.149708,0.070374,0.116054,0.160462,0.068485,-0.11285
53.17,0.21375,0.950288,0.001708,0.149708,0.070373,0.116056,0.160463,0.068485,-0.112849
53.18,0.213751,0.95029,0.001713,0.149708,0.070371,0.116058,0.160463,0.068484,-0.112847
53.19,0.213753,0.950292,0.001718,0.149708,0.070369,0.11606,0.160462,0.068483,-0.112844
53.2,0.213756,0.950296,0.001722,0.149708,0.070368,0.11606,0.160461,0.068483,-0.112842
53.21,0.213759,0.9503,0.001727,0.149708,0.070368,0.11606,0.16046,0.068482,-0.11284
53.22,0.213764,0.950305,0.001731,0.149709,0.070367,0.11606,0.16046,0.068482,-0.112838
53.23,0.21377,0.950308,0.001734,0.149709,0.070367,0.11606,0.16046,0.068481,-0.112837
53.24,0.213776,0.95031,0.001737,0.14971,0.070366,0.11606,0.160462,0.068481,-0.112836
53.25,0.213783,0.950311,0.001738,0.14971,0.070364,0.11606,0.160464,0.06848,-0.112834
53.26,0.213791,0.950311,0.001739,0.14971,0.070362,0.11606,0.160466,0.06848,-0.112832
53.27,0.213799,0.950312,0.001741,0.14971,0.070361,0.116059,0.160468,0.06848,-0.112831
53.28,0.213809,0.950313,0.001744,0.149709,0.07036,0.116058,0.160468,0.06848,-0.11283
53.29,0.21382,0.950316,0.001748,0.14971,0.070359,0.116056,0.160468,0.06848,-0.11283
53.3,0.213833,0.950321,0.001753,0.14971,0.070359,0.116055,0.160468,0.06848,-0.11283
53.31,0.213847,0.950328,0.001759,0.149712,0.070359,0.116055,0.160467,0.06848,-0.11283
53.32,0.213863,0.950336,0.001765,0.149713,0.07036,0.116056,0.160465,0.06848,-0.112828
53.33,0.21388,0.950344,0.001771,0.149714,0.070362,0.116057,0.160463,0.06848,-0.112827
53.34,0.213897,0.950352,0.001777,0.149713,0.070364,0.116058,0.160461,0.06848,-0.112826
53.35,0.213915,0.950359,0.001784,0.14971,0.070367,0.116058,0.16046,0.06848,-0.112825
53.36,0.213933,0.950367,0.001792,0.149706,0.070369,0.116057,0.160459,0.06848,-0.112826
53.37,0.213953,0.950373,0.001801,0.149702,0.07037,0.116055,0.160459,0.06848,-0.112827
53.38,0.213974,0.950379,0.00181,0.149698,0.07037,0.116054,0.160459,0.06848,-0.112829
53.39,0.213996,0.950383,0.001818,0.149697,0.07037,0.116052,0.16046,0.06848,-0.11283
53.4,0.21402,0.950387,0.001826,0.149697,0.07037,0.11605,0.160462,0.06848,-0.112831
53.41,0.214044,0.95039,0.001832,0.149699,0.07037,0.116049,0.160463,0.06848,-0.11283
53.42,0.214067,0.950391,0.001838,0.149703,0.070371,0.116049,0.160464,0.06848,-0.112828
53.43,0.214089,0.950391,0.001844,0.149706,0.070374,0.116049,0.160464,0.06848,-0.112826
53.44,0.21411,0.950389,0.001851,0.149707,0.070376,0.11605,0.160464,0.06848,-0.112825
53.45,0.21413,0.950387,0.001859,0.149708,0.070379,0.116052,0.160463,0.06848,-0.112825
53.46,0.21415,0.950384,0.001868,0.149706,0.07038,0.116054,0.160462,0.068479,-0.112826
53.47,0.214169,0.95038,0.001879,0.149703,0.07038,0.116056,0.160461,0.068479,-0.112828
53.48,0.214189,0.950377,0.00189,0.149699,0.070379,0.116059,0.16046,0.06848,-0.112829
53.49,0.21421,0.950373,0.001902,0.149694,0.070378,0.11606,0.160459,0.068481,-0.11283
53.5,0.214232,0.950371,0.001913,0.14969,0.070378,0.116061,0.160458,0.068484,-0.11283
53.51,0.214257,0.950368,0.001925,0.149688,0.070378,0.11606,0.160458,0.068486,-0.11283
53.52,0.214283,0.950366,0.001938,0.149687,0.070378,0.11606,0.160458,0.068488,-0.11283
53.53,0.21431,0.950364,0.001951,0.149689,0.070379,0.11606,0.160458,0.06849,-0.112831
53.54,0.214337,0.950362,0.001965,0.149691,0.070379,0.11606,0.160458,0.068491,-0.112831
53.55,0.214364,0.95036,0.00198,0.149693,0.070378,0.116061,0.160457,0.068491,-0.112832
53.56,0.214392,0.950357,0.001995,0.149694,0.070376,0.116062,0.160457,0.06849,-0.112832
53.57,0.214421,0.950353,0.00201,0.149695,0.070374,0.116062,0.160456,0.06849,-0.112832
53.58,0.214452,0.950347,0.002025,0.149695,0.070373,0.116062,0.160456,0.068489,-0.112832
53.59,0.214484,0.950341,0.00204,0.149696,0.070372,0.116062,0.160456,0.068489,-0.112831
53.6,0.214518,0.950334,0.002054,0.149697,0.070372,0.116061,0.160457,0.068489,-0.11283
53.61,0.214553,0.950326,0.002069,0.149698,0.070372,0.116061,0.160459,0.06849,-0.11283
53.62,0.214589,0.950319,0.002085,0.1497,0.070374,0.116061,0.160461,0.068492,-0.112829
53.63,0.214623,0.950313,0.002102,0.1497,0.070374,0.116063,0.160464,0.068493,-0.11283
53.64,0.214657,0.950307,0.00212,0.149699,0.070374,0.116065,0.160465,0.068496,-0.11283
53.65,0.214689,0.950303,0.002138,0.149698,0.070373,0.116069,0.160466,0.068498,-0.112831
53.66,0.214721,0.950299,0.002156,0.149695,0.070372,0.116073,0.160466,0.0685,-0.112831
53.67,0.214752,0.950296,0.002174,0.149692,0.07037,0.116077,0.160466,0.068502,-0.11283
53.68,0.214783,0.950293,0.002191,0.149688,0.070368,0.116082,0.160465,0.068504,-0.112829
53.69,0.214813,0.950291,0.002207,0.149685,0.070367,0.116088,0.160465,0.068506,-0.112827
53.7,0.214842,0.95029,0.002222,0.149681,0.070366,0.116094,0.160464,0.068508,-0.112824
53.71,0.214871,0.950289,0.002238,0.149679,0.070365,0.1161,0.160464,0.06851,-0.112821
53.72,0.214898,0.950287,0.002253,0.149677,0.070363,0.116106,0.160463,0.068512,-0.112817
53.73,0.214924,0.950284,0.002269,0.149677,0.07036,0.116112,0.160462,0.068514,-0.112813
53.74,0.214951,0.950281,0.002286,0.149678,0.070356,0.116118,0.160463,0.068516,-0.11281
53.75,0.21498,0.950277,0.002303,0.149679,0.070352,0.116124,0.160464,0.068518,-0.112806
53.76,0.21501,0.950272,0.002321,0.14968,0.070347,0.11613,0.160465,0.068521,-0.112803
53.77,0.215041,0.950267,0.00234,0.14968,0.070342,0.116136,0.160466,0.068524,-0.1128
53.78,0.215074,0.950262,0.002359,0.14968,0.070339,0.116143,0.160467,0.068528,-0.112797
53.79,0.215109,0.95026,0.002378,0.149678,0.070336,0.116149,0.160468,0.068531,-0.112794
53.8,0.215145,0.95026,0.002397,0.149676,0.070334,0.116156,0.160469,0.068534,-0.112791
53.81,0.215182,0.950261,0.002415,0.149674,0.070333,0.116164,0.16047,0.068536,-0.112789
53.82,0.21522,0.950264,0.002433,0.149672,0.070331,0.116171,0.160473,0.068538,-0.112785
53.83,0.215258,0.950266,0.002449,0.149671,0.07033,0.116179,0.160475,0.068541,-0.112782
53.84,0.215295,0.950267,0.002465,0.14967,0.07033,0.116184,0.160478,0.068543,-0.112778
53.85,0.215331,0.950267,0.002479,0.149669,0.07033,0.116187,0.16048,0.068546,-0.112776
53.86,0.215365,0.950264,0.002492,0.14967,0.07033,0.116186,0.160483,0.068548,-0.112774
53.87,0.215399,0.950261,0.002505,0.149671,0.07033,0.116183,0.160484,0.068551,-0.112772
53.88,0.215432,0.95026,0.002517,0.149672,0.07033,0.116178,0.160486,0.068554,-0.11277
53.89,0.215467,0.95026,0.002529,0.149674,0.070329,0.116173,0.160488,0.068558,-0.112768
53.9,0.215502,0.950262,0.002539,0.149676,0.070327,0.116171,0.160489,0.06856,-0.112765
53.91,0.215539,0.950266,0.002548,0.149678,0.070325,0.116172,0.16049,0.068562,-0.112761
53.92,0.215576,0.950272,0.002554,0.149679,0.070323,0.116176,0.160492,0.068563,-0.112756
53.93,0.215612,0.950277,0.002558,0.149679,0.070322,0.116183,0.160494,0.068563,-0.112752
53.94,0.215648,0.950283,0.002559,0.149679,0.070322,0.11619,0.160496,0.068562,-0.112747
53.95,0.215682,0.950287,0.002558,0.149679,0.070322,0.116196,0.160498,0.068561,-0.112743
53.96,0.215714,0.950291,0.002554,0.149679,0.070324,0.1162,0.160499,0.06856,-0.112741
53.97,0.215744,0.950293,0.002548,0.14968,0.070326,0.116202,0.160499,0.06856,-0.112739
53.98,0.215772,0.950295,0.00254,0.149681,0.070328,0.1162,0.160497,0.06856,-0.112739
53.99,0.215798,0.950296,0.00253,0.149681,0.07033,0.116197,0.160495,0.06856,-0.112739
54,0.215823,0.950296,0.002517,0.149681,0.070331,0.116194,0.160492,0.06856,-0.11274
54.01,0.215847,0.950296,0.002503,0.149681,0.070332,0.116191,0.160489,0.06856,-0.112741
54.02,0.21587,0.950295,0.002488,0.149681,0.070333,0.116189,0.160486,0.06856,-0.112742
54.03,0.215894,0.950294,0.002473,0.149681,0.070335,0.116188,0.160483,0.068559,-0.112743
54.04,0.215917,0.950294,0.002457,0.149683,0.070336,0.11619,0.160481,0.068558,-0.112743
54.05,0.21594,0.950294,0.00244,0.149684,0.070337,0.116192,0.16048,0.068557,-0.112743
54.06,0.215963,0.950296,0.002424,0.149685,0.070338,0.116194,0.16048,0.068556,-0.112741
54.07,0.215986,0.9503,0.002406,0.149686,0.070339,0.116196,0.16048,0.068555,-0.11274
54.08,0.216008,0.950304,0.002389,0.149686,0.07034,0.116196,0.160481,0.068553,-0.112739
54.09,0.21603,0.95031,0.002371,0.149685,0.07034,0.116194,0.16048,0.068551,-0.112739
54.1,0.216053,0.950316,0.002353,0.149686,0.070341,0.11619,0.160479,0.06855,-0.11274
54.11,0.216077,0.950322,0.002333,0.149687,0.070342,0.116185,0.160476,0.06855,-0.112744
54.12,0.216102,0.950328,0.002313,0.149688,0.070343,0.11618,0.160473,0.06855,-0.11275
54.13,0.216128,0.950333,0.002291,0.149689,0.070345,0.116175,0.160471,0.06855,-0.112756
54.14,0.216152,0.950338,0.002268,0.14969,0.070348,0.116172,0.16047,0.068549,-0.112762
54.15,0.216174,0.950343,0.002244,0.149691,0.070351,0.11617,0.160471,0.068548,-0.112768
54.16,0.216195,0.950347,0.002219,0.149691,0.070354,0.116168,0.160473,0.068546,-0.112773
54.17,0.216213,0.95035,0.002193,0.14969,0.070357,0.116166,0.160476,0.068543,-0.112777
54.18,0.21623,0.950351,0.002166,0.14969,0.070359,0.116162,0.160478,0.06854,-0.112779
54.19,0.216246,0.950351,0.002139,0.14969,0.07036,0.116157,0.160478,0.068537,-0.112782
54.2,0.216262,0.950349,0.00211,0.14969,0.070361,0.116151,0.160477,0.068534,-0.112784
54.21,0.216278,0.950346,0.002081,0.14969,0.07036,0.116145,0.160475,0.068532,-0.112787
54.22,0.216295,0.950343,0.002053,0.14969,0.07036,0.116139,0.160472,0.06853,-0.112789
54.23,0.216312,0.95034,0.002026,0.149691,0.07036,0.116135,0.160468,0.068528,-0.112791
54.24,0.216327,0.950339,0.002001,0.149691,0.070361,0.116133,0.160465,0.068525,-0.112793
54.25,0.216339,0.950341,0.001979,0.149692,0.070363,0.116131,0.160463,0.068523,-0.112794
54.26,0.216349,0.950344,0.001959,0.149692,0.070367,0.11613,0.160461,0.068522,-0.112796
54.27,0.216358,0.950349,0.00194,0.149692,0.070371,0.116129,0.160461,0.068521,-0.112797
54.28,0.216369,0.950354,0.001921,0.149693,0.070376,0.116128,0.160464,0.068521,-0.112799
54.29,0.216384,0.95036,0.0019,0.149694,0.07038,0.116126,0.160467,0.068523,-0.1128
54.3,0.216403,0.950365,0.001878,0.149696,0.070384,0.116124,0.160472,0.068524,-0.1128
54.31,0.216426,0.950369,0.001855,0.149698,0.070387,0.116123,0.160476,0.068526,-0.112799
54.32,0.216449,0.950373,0.001831,0.1497,0.070389,0.116121,0.16048,0.068526,-0.112798
54.33,0.216471,0.950377,0.001808,0.149701,0.07039,0.116118,0.160482,0.068526,-0.112797
54.34,0.216491,0.950379,0.001785,0.149701,0.070391,0.116116,0.160483,0.068524,-0.112798
54.35,0.216508,0.95038,0.001763,0.1497,0.070392,0.116112,0.160483,0.068522,-0.112799
54.36,0.216522,0.950381,0.001742,0.149699,0.070394,0.116108,0.160482,0.06852,-0.1128
54.37,0.216533,0.950381,0.001721,0.149699,0.070395,0.116104,0.160481,0.068519,-0.112802
54.38,0.216541,0.95038,0.0017,0.1497,0.070397,0.116101,0.16048,0.068519,-0.112803
54.39,0.216546,0.950379,0.001678,0.149701,0.070398,0.116099,0.16048,0.06852,-0.112803
