Time[s]	GRF[N]
8.304444444444444	-0.0
8.306666666666667	-0.0
8.30888888888889	-0.0
8.31111111111111	-0.0
8.313333333333333	-0.0
8.315555555555555	-0.0
8.317777777777778	-0.0
8.32	-0.0
8.322222222222221	-0.0
8.324444444444444	-0.0
8.326666666666666	-0.0
8.328888888888889	-0.0
8.331111111111111	-0.0
8.333333333333332	-0.0
8.335555555555555	-0.0
8.337777777777777	-0.0
8.34	-0.0
8.342222222222222	-0.0
8.344444444444443	-0.0
8.346666666666666	-0.0
8.348888888888888	-0.0
8.351111111111111	-0.0
8.353333333333333	-0.0
8.355555555555556	-0.0
8.357777777777777	-0.0
8.36	-0.0
8.362222222222222	-0.0
8.364444444444445	-0.0
8.366666666666667	-0.0
8.368888888888888	-0.0
8.37111111111111	-0.0
8.373333333333333	-0.0
8.375555555555556	-0.0
8.377777777777778	-0.0
8.379999999999999	-0.0
8.382222222222222	-0.0
8.384444444444444	-0.0
8.386666666666667	-0.0
8.38888888888889	-0.0
8.39111111111111	-0.0
8.393333333333333	-0.0
8.395555555555555	-0.0
8.397777777777778	-0.0
8.4	-0.0
8.402222222222221	-0.0
8.404444444444444	-0.0
8.406666666666666	-0.0
8.408888888888889	-0.0
8.411111111111111	-0.0
8.413333333333332	-0.0
8.415555555555555	-0.0
8.417777777777777	-0.0
8.42	-0.0
8.422222222222222	-0.0
8.424444444444443	-0.0
8.426666666666666	-0.0
8.428888888888888	-0.0
8.431111111111111	-0.0
8.433333333333334	-0.0
8.435555555555554	-0.0
8.437777777777777	-0.0
8.44	-0.0
8.442222222222222	-0.0
8.444444444444445	-0.0
8.446666666666665	-0.0
8.448888888888888	-0.0
8.45111111111111	-0.0
8.453333333333333	-0.0
8.455555555555556	-0.0
8.457777777777778	-0.0
8.459999999999999	-0.0
8.462222222222222	-0.0
8.464444444444444	-0.0
8.466666666666667	-0.0
8.46888888888889	-0.0
8.47111111111111	-0.0
8.473333333333333	-0.0
8.475555555555555	-0.0
8.477777777777778	-0.0
8.48	-0.0
8.482222222222221	-0.0
8.484444444444444	-0.0
8.486666666666666	-0.0
8.488888888888889	-0.0
8.491111111111111	-0.0
8.493333333333332	-0.0
8.495555555555555	-0.0
8.497777777777777	-0.0
8.5	-0.0
8.502222222222223	-0.0
8.504444444444443	-0.0
8.506666666666666	-0.0
8.508888888888889	-0.0
8.511111111111111	-0.0
8.513333333333334	-0.0
8.515555555555554	-0.0
8.517777777777777	-0.0
8.52	-0.0
8.522222222222222	-0.0
8.524444444444445	-0.0
8.526666666666666	-0.0
8.528888888888888	-0.0
8.53111111111111	-0.0
8.533333333333333	-0.0
8.535555555555556	-0.0
8.537777777777777	-0.0
8.54	-0.0
8.542222222222222	-0.0
8.544444444444444	-0.0
